"Offer was not registered","L'offre n'a pas été enregistrée"
"Product is required.","Le produit est requis."
"Seller is required.","Le vendeur est requis."
"End Date must follow Start Date.","La date de fin de l'offre doit être postérieure à la date de début."
"Offer with id ""%1"" does not exist.","L'offre ""%1"" n'existe pas."
